Date,XLK_Volume,XLF_Volume,XLE_Volume,XLV_Volume,SPY_Volume
2019-08-13,52085600,72255900,28695200,12232500,94299800
2019-08-14,47138600,92067300,47299400,16426100,135622100
2019-08-15,31324600,59504500,28575800,12315200,99556600
2019-08-16,21694000,48451800,42798600,10239300,83018300
2019-08-19,15756200,38297700,27763200,6427200,53571800
2019-08-20,16675400,40579300,19042600,4708800,51596400
2019-08-21,16802600,44913500,24074800,5687100,49524700
2019-08-22,15188200,43896700,18706200,6486900,51666400
2019-08-23,40797800,86245300,48817800,9822700,149161500
2019-08-26,20717000,34175500,21610600,8913900,72423800
2019-08-27,20066000,54240800,23662600,8252000,66668900
2019-08-28,14279000,51870400,31388800,5691500,59696700
2019-08-29,16241200,49818300,24663400,4360300,57899400
2019-08-30,20150800,40561000,26044600,4784100,62901200
2019-09-03,23675000,59997200,27929600,6437800,69101400
2019-09-04,15458800,43945700,22381800,9318700,46887300
2019-09-05,20086600,68639200,29077000,7897400,83258100
2019-09-06,18300200,35660800,24468600,13166400,49584300
2019-09-09,25221400,67797700,49514200,10675900,51260300
2019-09-10,19717000,77540100,51436000,8770700,57947100
2019-09-11,18818600,53285900,45504000,8124300,68821100
2019-09-12,25542000,72872200,38119000,9344700,72908700
2019-09-13,33067200,56248700,28123200,6351000,62104800
2019-09-16,15451800,36693600,61355600,6668100,58191200
2019-09-17,15402600,40868800,52900000,3932900,41475500
2019-09-18,17261400,57268900,23209000,5369800,73375800
2019-09-19,16387000,42335000,28037000,5058600,76560500
2019-09-20,30027200,82921100,40300200,8935700,89565000
2019-09-23,15648400,35827300,18660800,4232900,43476800
2019-09-24,35448200,61659700,41101000,10542600,94869400
2019-09-25,23913200,53544400,20248400,7956800,71854000
2019-09-26,18178600,53107500,28011000,10004500,56179700
2019-09-27,25564200,73386900,31263200,10017300,84746600
2019-09-30,22002800,30608000,39616800,8031600,51662400
2019-10-01,22044600,54786200,32749400,13413900,88242400
2019-10-02,39509600,78141700,37824600,13385000,122539500
2019-10-03,34944400,81128700,40914200,11958800,85278800
2019-10-04,21876800,40697200,20275800,9146600,65091200
2019-10-07,21238800,36922900,23284800,8247200,59610500
2019-10-08,28733600,60008900,40038400,10649300,95708100
2019-10-09,20503000,45131000,17833800,7350200,62359400
2019-10-10,18796200,54305400,20111400,8232300,55296300
2019-10-11,31941200,78702500,45127800,10773200,98720400
2019-10-14,11325600,35821000,24321200,4915600,40394800
2019-10-15,16205800,65130200,22170000,12607900,46754500
2019-10-16,20066000,44595200,23910600,7851500,48928200
2019-10-17,13731800,32013600,22616200,7536100,45736600
2019-10-18,17452600,40523700,20555600,6784700,64304000
2019-10-21,12678600,44145400,20948000,4948400,39048600
2019-10-22,18916000,50423000,39393800,8702400,48594700
2019-10-23,17617000,30615400,23640800,5525000,34352200
2019-10-24,14508200,33469600,24233600,6892300,35453100
2019-10-25,16305400,28330200,23750000,5536900,45205400
2019-10-28,14459800,50104600,23513200,6937900,42147000
2019-10-29,15520800,48458100,26936800,13768400,44284900
2019-10-30,25558600,51106700,31013400,10179700,49643900
2019-10-31,22461800,56795500,30064800,9675200,69053800
2019-11-01,19841200,42302300,26620200,14670800,71141500
2019-11-04,20363200,37319100,43060400,9878200,60606900
2019-11-05,15799600,39516100,35110200,13273800,42933200
2019-11-06,17077200,40179900,35655800,13130200,46487100
2019-11-07,28085000,61738600,26483400,7827900,54272300
2019-11-08,12573000,53808800,20779600,7756900,49032100
2019-11-11,8488000,19702400,28961000,6092500,35797300
2019-11-12,16562400,44640600,25082400,13801500,46484600
2019-11-13,15372200,43495400,21151200,6507700,53917700
2019-11-14,12182600,46158400,16233600,6498800,51219900
2019-11-15,14124800,30097000,18363600,11337700,62023600
2019-11-18,13022200,25440500,25508200,11251400,49228000
2019-11-19,14087400,30770900,30758200,10025800,67804700
2019-11-20,24759800,46719500,34290000,12305600,79406200
2019-11-21,18755400,37192700,31283400,9122400,54664700
2019-11-22,11780000,35195000,22984000,6141800,44850200
2019-11-25,14739800,50094100,24672000,11726500,48647200
2019-11-26,19454400,33516200,26804000,11073300,37569000
2019-11-27,18697000,31012300,19336600,6333200,44444600
2019-11-29,11360200,19444200,15660400,2392000,36592700
2019-12-02,23167600,52427800,30779000,6682200,75767800
2019-12-03,22494400,66912000,33891000,7709700,73941700
2019-12-04,13829000,41793900,34853000,6237600,49080000
2019-12-05,15620600,44933500,21784800,7390400,40709000
2019-12-06,18407000,40811300,33459200,5658500,48927000
2019-12-09,11370200,21627500,16812600,5148900,34838500
2019-12-10,12350800,37362100,17570200,6027900,52649800
2019-12-11,9879000,24490200,24872400,6064300,53429100
2019-12-12,24189400,68427500,44981600,9769100,96389600
2019-12-13,26256200,48135700,22743000,6433200,81503900
2019-12-16,19744600,45914900,22271800,7730300,82749700
2019-12-17,14919400,30911900,46292400,4643600,61097700
2019-12-18,12970200,39079700,25881400,5202900,48133000
2019-12-19,13724000,36946900,25534800,6637200,85310500
2019-12-20,23400800,97416000,34839600,8586500,147142100
2019-12-23,15530400,38293100,26944400,4770900,52990000
2019-12-24,4890800,12315900,10074800,2071800,20270000
2019-12-26,8269200,15891300,20312400,2910100,30911200
2019-12-27,19332200,19417400,21436600,3605000,42528800
2019-12-30,16491200,18819300,29259000,5665100,49729100
2019-12-31,11601800,15788100,21444800,4746700,57077300
2020-01-02,26567000,28843300,23889400,6277400,59151200
2020-01-03,30023600,51363600,59005800,8247500,77709700
2020-01-06,15630000,27956100,44916200,6441800,55653900
2020-01-07,15363600,39627500,22925000,6335300,40496400
2020-01-08,23254400,47966600,38042800,7494700,68296000
2020-01-09,15554800,27705300,30733600,6660600,48473300
2020-01-10,15330600,33458200,18302400,9300300,53029300
2020-01-13,15524400,27542700,17557000,7621700,47086800
2020-01-14,16134600,37575400,34678000,7294900,62832800
2020-01-15,14417000,41457300,21661600,7521800,72056600
2020-01-16,11543200,34444000,16449000,5479900,54050300
2020-01-17,21661000,38819400,23818200,6533400,95846000
2020-01-21,17975000,41276500,34709200,6644800,77742400
2020-01-22,15491600,27391000,29355400,9431500,48914900
2020-01-23,14956400,43072300,26556000,8522600,51963000
2020-01-24,23617400,58924900,40781200,15962700,87578400
2020-01-27,35574600,50289300,43365000,11762300,84062500
2020-01-28,31184400,34257900,28600200,8079900,63834000
2020-01-29,21126600,41167500,27490800,6435700,53888900
2020-01-30,19933600,51210000,48861000,10989400,75491800
2020-01-31,26964600,58958800,66861000,14476700,113845600
2020-02-03,25075600,40168200,42578400,11850600,69083000
2020-02-04,19097800,79273300,39639600,9575100,62573200
2020-02-05,32697000,51086900,68764000,14131000,65951100
2020-02-06,13505600,37044400,30801200,6166500,50359700
2020-02-07,16598000,27982500,27386600,6057200,64139400
2020-02-10,16347600,17723700,29281200,4010100,42070000
2020-02-11,15105800,27997400,27689200,10277100,54864500
2020-02-12,12152800,26964200,34399600,4705700,43992700
2020-02-13,14802800,22758700,23949800,4778500,54501900
2020-02-14,12392400,22080200,25040000,5114200,64582200
2020-02-18,20633200,37768900,32629400,8409300,57226200
2020-02-19,16615600,25643300,24910800,6427900,48814700
2020-02-20,26324600,50344300,26101600,8080900,74163400
2020-02-21,29899000,51128200,27616400,6510800,113788200
2020-02-24,42365200,70455400,66075000,16284500,161088400
2020-02-25,62934400,111826900,85674600,20301600,218913200
2020-02-26,55759600,95015700,97656600,13721600,194773800
2020-02-27,67825800,143536200,122557400,22047900,284353500
2020-02-28,111854400,192063500,137511600,27750600,384975800
2020-03-02,70008600,127115500,73285400,22359400,238703600
2020-03-03,94989200,256525000,97190600,33385500,300139100
2020-03-04,44727600,124408000,48969000,26418700,176613400
2020-03-05,49019000,130265700,58774600,17873000,186366800
2020-03-06,57631800,160606600,123034800,17917700,228667200
2020-03-09,59119800,134165700,133113800,21968500,309417300
2020-03-10,71164600,149282300,96862200,26473200,276444100
2020-03-11,63304200,146915400,86954600,23217900,255316300
2020-03-12,65490600,161437500,77658200,20652200,392220700
2020-03-13,65849600,160945700,68196800,29162800,329566100
2020-03-16,81244800,110661600,80467200,21474800,297240000
2020-03-17,100814600,122295100,90887200,27899700,262070500
2020-03-18,107412400,145056400,104271600,28931000,327597100
2020-03-19,123454200,105652800,104453000,27121100,289322000
2020-03-20,90444000,157840900,116714400,22004900,347158800
2020-03-23,84958400,144547900,96520400,33633000,326025200
2020-03-24,75329000,158551100,89022200,16775800,235494500
2020-03-25,57480800,162949600,104869800,16851800,299430300
2020-03-26,56425800,129753900,93836200,18822500,257632800
2020-03-27,58485400,109305600,73056800,13043200,224341200
2020-03-30,47480200,67297200,84254800,13766700,171369500
2020-03-31,39988800,83819900,68701200,13584900,194881100
2020-04-01,54984800,79185000,47653000,15255200,189554600
2020-04-02,44223600,68398300,146256200,13588000,177660400
2020-04-03,31572000,68418100,127668600,12934200,135561200
2020-04-06,35987200,69015100,76041400,13472900,188061200
2020-04-07,44298800,70950900,103019000,16699200,201427200
2020-04-08,27428600,80003400,83811600,32624300,153774500
2020-04-09,39259800,147845500,182655200,12982500,189999200
2020-04-13,25301600,66236300,67685600,9606600,114839100
2020-04-14,31779000,96169000,72648200,12830800,134143400
2020-04-15,25858200,63482000,73421000,11019000,121775000
2020-04-16,23667600,68907600,64605800,11331600,131798300
2020-04-17,28284800,88698600,91706800,11504400,146684800
2020-04-20,20407000,59063100,112790000,10558100,100109300
2020-04-21,32765000,71957900,120861600,9291400,126385700
2020-04-22,24032000,47507800,73753200,11994100,92951600
2020-04-23,21169600,71740200,83207200,16013300,104709700
2020-04-24,16885000,33825300,64859200,7853300,85063200
2020-04-27,15598600,109435100,46576000,8022100,77896600
2020-04-28,25267600,46452300,59138000,11517500,105270000
2020-04-29,22925800,70064400,71075000,9939900,118745600
2020-04-30,30861200,56745700,84040200,12768900,122901700
2020-05-01,23990200,37534300,58531800,10102000,125180000
2020-05-04,21458000,50177200,52780400,8991300,80873200
2020-05-05,17374600,65123000,68733400,11498300,79569900
2020-05-06,16941000,63738400,47350200,9493200,73632600
2020-05-07,21088800,61339000,48469400,9453900,75250400
2020-05-08,15221600,42218300,49646200,10374500,76452400
2020-05-11,20768800,54994900,46531400,15115100,79514200
2020-05-12,27042000,62202700,56129000,18471000,95870800
2020-05-13,33942200,86848300,68994800,12667200,144721100
2020-05-14,30475200,103763100,61968400,12021400,121977900
2020-05-15,28032800,70285000,54427800,15170200,111146300
2020-05-18,20033400,79548500,73139600,10557300,119703800
2020-05-19,20092800,56673200,53940600,10561400,95189300
2020-05-20,18192000,50402600,54521200,10058000,85861700
2020-05-21,20581600,49939900,56241800,12259500,78293900
2020-05-22,18489600,37584500,38495000,10233200,63958200
2020-05-26,26001400,108349200,74888600,10828800,88951400
2020-05-27,38856800,121521200,71225600,15551900,104817400
2020-05-28,21147400,101590100,54356800,11707700,90405200
2020-05-29,35555000,86969000,71500400,19055300,119090800
2020-06-01,26719400,52619200,47680000,8436200,55758300
2020-06-02,22415200,52572800,50318400,13162300,74267200
2020-06-03,22035800,77622900,54601800,10020900,92567600
2020-06-04,15138800,97575100,54849400,10848300,75794400
2020-06-05,20756400,135859300,100393400,14579500,150524700
2020-06-08,16130200,80298400,95069400,8191300,73641200
2020-06-09,14707800,92833100,87399000,10371100,77479200
2020-06-10,24389600,110848900,80977000,10519700,95000800
2020-06-11,39742000,233116600,96304400,39561900,209243600
2020-06-12,43287000,127502900,85635000,19397200,194678900
2020-06-15,29924000,92469500,65694800,14521800,135782700
2020-06-16,27935800,108121300,64083800,13272800,137627500
2020-06-17,17324200,56320900,46736000,9086200,83398900
2020-06-18,13717200,61206500,36937800,7115200,80828700
2020-06-19,31280000,99903900,53934200,12177000,135549600
2020-06-22,14738000,47929500,38896400,6889200,74649400
2020-06-23,19028000,47218900,29611600,5369900,68471200
2020-06-24,25425600,90217500,64726000,15739700,132813500
2020-06-25,20534400,110208900,48034400,10506300,89468000
2020-06-26,44275600,123959100,67722200,16631400,127961000
2020-06-29,18547200,69107100,38905600,7490200,79773300
2020-06-30,16500000,60653100,41886800,9183000,113394800
2020-07-01,21709200,60500300,49146800,10932800,72396500
2020-07-02,19144600,50841900,41558400,6502400,69344200
2020-07-06,16046200,60271700,45084400,6374400,61713800
2020-07-07,15863600,43810900,41821800,5913200,82910000
2020-07-08,13327000,53046100,41301800,5624900,54638600
2020-07-09,17767800,71163700,61087200,10521700,83354200
2020-07-10,14724600,94440600,50456000,10502700,57550400
2020-07-13,28910400,102487100,74447600,10167200,102997500
2020-07-14,30053200,102468300,68442200,10889900,93657000
2020-07-15,23779200,90561800,51805000,9606900,87196500
2020-07-16,17180600,74678500,37645600,6412200,54622500
2020-07-17,12710400,47033200,35433800,7548600,62774900
2020-07-20,17018400,40127600,40153000,6776300,56308800
2020-07-21,18794800,46491300,72340400,7458600,57292200
2020-07-22,15028000,44437400,39243400,5648400,57792900
2020-07-23,23349600,49916100,42087800,6970100,75738000
2020-07-24,22911600,41245600,39901200,6241000,73766600
2020-07-27,16908000,43060200,36462000,5934200,48293000
2020-07-28,17825400,35370500,35553800,6239400,57495000
2020-07-29,13187000,36491600,34430000,5449800,48454200
2020-07-30,21556800,53994600,65667400,5349200,61861700
2020-07-31,25185800,50115900,49548200,6920400,84986800
2020-08-03,24327000,42982100,42206800,8811800,53077900
2020-08-04,17971600,30754400,45144200,6092900,41917900
2020-08-05,12960200,34860700,61517400,4406600,42697700
2020-08-06,16399400,33115400,38381400,5369700,43679400
2020-08-07,27476200,63302800,36753200,4274000,57308300
2020-08-10,16481200,45436100,52616200,4640200,44282100
2020-08-11,18844400,73758600,53026200,8115900,69601100
2020-08-12,14196800,58793600,51065400,8205500,53774400
2020-08-13,11453600,35222500,31522000,5323300,41816100
2020-08-14,8334200,28276900,26559400,3826200,47260400
2020-08-17,8174600,53397000,28511600,4610200,35481000
2020-08-18,8930000,35502500,28697600,4220500,38733900
2020-08-19,14239400,59847200,29587800,6308100,68054200
2020-08-20,12803000,45586100,38215400,4938300,42207800
2020-08-21,15288600,35349200,34695600,6466700,55106600
2020-08-24,16440600,51010900,49654000,6363200,48588700
2020-08-25,18628200,55236900,40237000,5096500,38463400
2020-08-26,16463000,30646600,36002400,6995300,50790200
2020-08-27,18174200,66463900,44519400,7775200,58034100
2020-08-28,13092600,49170600,29150200,5159600,48588900
2020-08-31,19040000,52259000,37583000,6721100,66099200
2020-09-01,25612600,42036100,36521000,10999300,54908700
2020-09-02,40395000,48432500,47700400,8495800,69540000
2020-09-03,54162000,98405500,78884600,13337300,148011100
2020-09-04,62544200,111105500,68682000,14715500,139156300
2020-09-08,47860400,84687600,98437600,9660200,114465300
2020-09-09,36783800,52321200,49955200,8200800,91462300
2020-09-10,32109800,55515300,74006600,9186200,90569500
2020-09-11,37166400,69285700,50794600,8764300,84680200
2020-09-14,24730200,51021000,38888400,5846900,65605700
2020-09-15,18260400,48459900,51220800,5580500,52920900
2020-09-16,19637000,62119900,71772200,7193300,82096000
2020-09-17,30403600,47334200,44713400,7597300,91523300
2020-09-18,41837600,61707200,52812800,8649300,105877900
2020-09-21,38381800,72307300,61439200,8783000,99450800
2020-09-22,25537400,84561500,44697400,7833300,63612100
2020-09-23,23707800,54282500,52969200,7681900,93112200
2020-09-24,31838600,56512300,70487600,8434600,76681300
2020-09-25,19326600,46026600,55116800,6769000,71069400
2020-09-28,17473200,62803500,52752000,6511100,64584600
2020-09-29,20851000,53250800,47601800,5402700,51304000
2020-09-30,22318400,66732200,49149000,7565500,104081100
2020-10-01,27076400,65766100,56730400,9113200,88698700
2020-10-02,37251600,63368100,57410400,8628700,89431100
2020-10-05,12270600,58911700,63144400,6661200,45713100
2020-10-06,26862200,88404900,62223200,7747200,90128900
2020-10-07,12992400,53815200,42086000,7873100,56999600
2020-10-08,10109600,57646300,61126200,5942700,45242500
